index,x,y,z,norm,lowpass_filter,threshold_filter,moving_average
185,5.9675,-0.2748,-9.4224,11.156531407655338,11.185907858755645,11.156531407655338,11.223518286524953
186,5.889,-0.2748,-9.3831,11.081444023682113,11.155028567756442,11.081444023682113,11.19894419862381
187,5.889,-0.2748,-9.5009,11.181365607563325,11.10919195505714,11.181365607563325,11.129654295623805
188,5.889,-0.0785,-9.5402,11.211685836215711,11.031296596822378,11.211685836215711,11.144162946934898
189,5.5749,-0.3141,-9.3439,10.88515668375977,10.927454875228284,10.88515668375977,11.103236711775253
190,5.4571,-0.4319,-9.2654,10.7616966682768,10.834838730745037,10.7616966682768,11.024269763899545
191,5.5749,-0.1963,-9.1476,10.714318898558135,10.795511989836786,10.714318898558135,10.950844738874748
192,5.5357,-0.3533,-9.1476,10.698008279114388,10.825632162481604,10.698008279114388,10.85417327318496
193,5.6927,-0.3533,-9.3046,10.913626131584316,10.902459725191475,10.913626131584316,10.794561332258683
194,5.7712,-0.5104,-9.5009,11.128088713251705,10.97482671451898,11.128088713251705,10.843147738157068
195,5.9675,-0.1963,-9.4224,11.154873898883842,10.998761692340508,11.154873898883842,10.921783184278476
196,5.8497,-0.4319,-9.3439,11.032406578349077,10.974992985012472,11.032406578349077,10.985400720236665
197,5.6534,-0.3926,-9.0691,10.694093749822844,10.949440838055635,10.694093749822844,10.984617814378357
198,5.6534,-0.5104,-9.1868,10.79901541623124,10.966075112341375,10.79901541623124,10.96169567130774
199,5.8105,-0.3533,-9.3439,11.0088690767944,11.015261975275315,11.0088690767944,10.93785174401628
200,5.889,-0.4319,-9.6972,11.353525727720003,11.038019049055656,11.353525727720003,10.977582109783514
201,5.6927,-0.5104,-9.5009,11.08758054130837,10.987153873002939,11.08758054130837,10.988616902375371
202,5.6534,-0.2748,-9.3046,10.890914918407912,10.877742254832643,10.890914918407912,11.027981136092386
203,5.3786,-0.5496,-9.0691,10.558407689135706,10.774742876028453,10.558407689135706,10.979859590673279
204,5.3001,-0.7459,-9.1476,10.598396698557758,10.737000443435225,10.598396698557758,10.89776511502595
205,5.5357,-0.5496,-9.1476,10.70628882526527,10.771419418327373,10.70628882526527,10.768317734535003
206,5.7712,-0.3533,-9.3831,11.021530562494487,10.833212596677965,11.021530562494487,10.755107738772228
207,5.889,-0.2356,-9.2654,10.981050292207936,10.868876748185238,10.981050292207936,10.77313481353223
208,5.6142,-0.3533,-9.0298,10.638672406367252,10.853310805384432,10.638672406367252,10.78918775697854
209,5.732,-0.7067,-9.4617,11.08508077462677,10.785042031244876,11.08508077462677,10.886524572192343
210,5.8105,-0.157,-8.9905,10.705869861902862,10.679543624057585,10.705869861902862,10.886440779519862
211,5.732,0.2356,-8.6372,10.368826124494518,10.58018923967912,10.368826124494518,10.755899891919867
212,5.6142,0.0,-8.7157,10.367384825981912,10.534214463035664,10.367384825981912,10.633166798674662
213,5.732,-0.3533,-9.1476,10.800890271176725,10.55116265883044,10.800890271176725,10.665610371636557
214,5.8497,-0.0393,-8.9905,10.726118814836989,10.619540871074573,10.726118814836989,10.593817979678601
215,5.8105,0.0,-8.912,10.638874670283508,10.755222426647293,10.638874670283508,10.580418941354731
216,5.7712,-0.1178,-8.9905,10.68408707049882,10.994559701411763,10.68408707049882,10.643471130555591
217,5.889,-0.8245,-9.5009,11.208355011329717,11.333028184444345,11.208355011329717,10.81166516762515
218,6.0853,-1.3741,-9.9328,11.729430623009797,11.687265219685727,11.729430623009797,10.997373237991766
219,5.9283,-1.4134,-9.8935,11.619973438007507,11.908380168728758,11.619973438007507,11.176144162625869
220,5.1038,0.0393,-12.681,13.669604234578262,11.850694295013783,13.669604234578262,11.78229007548482
221,4.9075,-0.2356,-9.6972,10.870821102842232,11.514122174036002,10.870821102842232,11.819636881953503
222,3.6119,1.3348,-9.6972,10.43375294369193,11.091997298912885,10.43375294369193,11.664716468425945
223,2.4734,2.7089,-9.972,10.62528262071179,10.787435065326648,10.62528262071179,11.443886867966345
224,3.0623,2.6697,-9.972,10.767811448014864,10.649475290745505,10.767811448014864,11.273454469967817
225,3.0623,2.6697,-9.8935,10.695154119039145,10.618270434099129,10.695154119039145,10.67856444685999
226,3.0623,2.5519,-9.9328,10.702821625160349,10.627668972850072,10.702821625160349,10.644964551323616
227,3.0623,2.5519,-9.8543,10.630009566787793,10.642734069037793,10.630009566787793,10.684215875942789
228,3.023,2.5519,-9.8935,10.655142648505462,10.65290660409466,10.655142648505462,10.690187881501522
229,3.0623,2.5519,-9.8935,10.666359132806281,10.657030314478355,10.666359132806281,10.669897418459808
230,3.023,2.5519,-9.8935,10.655142648505462,10.656127337248613,10.655142648505462,10.66189512435307
231,3.0623,2.5519,-9.8935,10.666359132806281,10.653032567074627,10.666359132806281,10.654602625882257
232,3.0623,2.5912,-9.815,10.603123300707201,10.651710187008955,10.603123300707201,10.649225372666137
233,3.0623,2.5912,-9.8935,10.675829756042384,10.653571012228266,10.675829756042384,10.653362794173523
234,3.0623,2.5912,-9.8935,10.675829756042384,10.65618374443785,10.675829756042384,10.655256918820744
235,3.023,2.5519,-9.8935,10.655142648505462,10.657950388861721,10.655142648505462,10.655256918820744
236,3.0623,2.5519,-9.8543,10.630009566787793,10.660699541656449,10.630009566787793,10.647987005617045
237,3.0623,2.5912,-9.8935,10.675829756042384,10.665424994159299,10.675829756042384,10.662528296684082
238,3.023,2.5519,-9.9328,10.691643393323591,10.669815389411369,10.691643393323591,10.665691024140322
239,3.0623,2.5912,-9.8543,10.639512546164886,10.671334213162776,10.639512546164886,10.658427582164823
240,3.0623,2.5912,-9.9328,10.712260012247649,10.66914425150538,10.712260012247649,10.669851054913261
241,3.023,2.5912,-9.8543,10.628267729503243,10.663698211365608,10.628267729503243,10.669502687456351
242,3.0623,2.5912,-9.8935,10.675829756042384,10.656360850457476,10.675829756042384,10.669502687456351
243,3.023,2.5519,-9.8935,10.655142648505462,10.64885665273782,10.655142648505462,10.662202538492725
244,3.0623,2.5519,-9.8543,10.630009566787793,10.643780854936773,10.630009566787793,10.660301942617306
245,3.023,2.6304,-9.8543,10.637892726005466,10.644278870653125,10.637892726005466,10.645428485368871
246,3.023,2.5912,-9.8543,10.628267729503243,10.650957183716354,10.628267729503243,10.645428485368871
247,3.0623,2.5912,-9.8935,10.675829756042384,10.659662092520048,10.675829756042384,10.645428485368871
248,3.023,2.5519,-9.9328,10.691643393323591,10.663798458050072,10.691643393323591,10.652728634332496
249,3.023,2.5519,-9.8935,10.655142648505462,10.659905585216725,10.655142648505462,10.65775525067603
250,3.0623,2.5912,-9.8935,10.675829756042384,10.650851131246966,10.675829756042384,10.665342656683414
251,3.0623,2.5519,-9.815,10.59358767840244,10.643876981190893,10.59358767840244,10.658406646463252
252,3.0623,2.5519,-9.8543,10.630009566787793,10.644546244504225,10.630009566787793,10.649242608612335
253,3.0623,2.5912,-9.8935,10.675829756042384,10.65134970408319,10.675829756042384,10.646079881156094
254,3.023,2.5912,-9.8935,10.664623232444736,10.65809896861751,10.664623232444736,10.647975997943947
255,3.0623,2.5519,-9.8935,10.666359132806281,10.660672952374435,10.666359132806281,10.646081873296726
256,3.0623,2.5519,-9.8935,10.666359132806281,10.659430977875518,10.666359132806281,10.660636164177495
257,3.023,2.5912,-9.8543,10.628267729503243,10.657189925218983,10.628267729503243,10.660287796720585
258,3.023,2.5519,-9.8935,10.655142648505462,10.655437702645905,10.655142648505462,10.656150375213201
259,3.0623,2.5519,-9.8935,10.666359132806281,10.651927143350617,10.666359132806281,10.65649755528551
260,3.0623,2.5519,-9.8935,10.666359132806281,10.64352876865574,10.666359132806281,10.656497555285508
261,3.023,2.5519,-9.8543,10.618754686873599,10.63110081289415,10.618754686873599,10.646976666098974
262,3.023,2.5912,-9.8543,10.628267729503243,10.62001378561553,10.628267729503243,10.646976666098974
263,3.023,2.5126,-9.815,10.572885734746214,10.61626558129384,10.572885734746214,10.630525283347124
264,3.023,2.5912,-9.8543,10.628267729503243,10.621618067983867,10.628267729503243,10.622907002686516
265,3.0623,2.5912,-9.8543,10.639512546164886,10.63178999247942,10.639512546164886,10.617537685358236
266,3.0623,2.5519,-9.8935,10.666359132806281,10.640480739526273,10.666359132806281,10.627058574544773
267,3.023,2.5912,-9.8543,10.628267729503243,10.644819599509933,10.628267729503243,10.627058574544773
268,3.0623,2.5519,-9.8543,10.630009566787793,10.645215091140342,10.630009566787793,10.63848334095309
269,3.0623,2.5912,-9.8935,10.675829756042384,10.641642706989455,10.675829756042384,10.647995746260918
